QUEST_JOBSTEP_20150317_000073	Los Merogs están en el Fallen Worry Forest, y el Maestre Ballestero esta en Klaipeda. {nl}Alguien podria adelantársete, así que date prisa.	메로그는 낙우림에, 쿼렐슈터 마스터는 클라페다에 있어요. {nl}다른 사람이 선수 칠 수도 있으니 어서 가보세요.				
QUEST_JOBSTEP_20150317_000074	El Maestre Arquero en Klaipeda tiene el siguiente libro.{nl}No es una mala persona, así que él te dara el libro si se lo preguntas amablemente.{nl}	다음 책은 클라페다의 아처 마스터가 가지고 있을 거예요.{nl}그다지 매정한 사람은 아니니 공손히 부탁하면 흔쾌히 책을 내어 줄 거예요.{nl}				헌터 마스터
QUEST_JOBSTEP_20150317_000075	Está ayudando a reparar el muro dañado de la ciudad.{nl}Escuché que están enviando rocas desde la Aldea Minera, así que conseguir algunas para él puede ser una manera de preguntarle.	그는 지금 무너진 성벽을 수리하는 일을 돕고 있다고 하는군요.{nl}광산 마을에 옮겨둔 바위가 있다고 하니 그걸 가져다주는 것도 부탁의 한 방법이겠지요.				헌터 마스터
QUEST_JOBSTEP_20150317_000076	¿El Maestre Cazador te dijo que enviaras esto?{nl}Si estás buscando el libro de Lydia Schaffen, solo tenías que preguntar. Pero gracias de todos modos.	이 바위는 헌터 마스터가 보낸 건가?{nl}리디아 샤펜의 책이라면 그냥 와서 빌려 가도 되는데. 어쨌든 고마워.				아처 마스터
QUEST_JOBSTEP_20150317_000077	El último libro está con el Maestre Guardabosque.{nl}Entregale este morral.{nl}Yo podría ir, pero no sera comodo vernos uno al otro.	마지막 책은 클라페다의 레인저 마스터가 가지고 있어요.{nl}그녀에게 이 주머니를 전해 주시면 될 거예요.{nl}제가 직접 가도 되지만 편히 얼굴 볼 사이가 아니라서요.				헌터 마스터
QUEST_JOBSTEP_20150317_000078	No preguntes porqué. El  trabajo es trabajo, y es un hecho que no queremos vermos uno al otro.	이유는 묻지 마세요. 일은 일이고 별로 마주치고 싶지 않은 건 사실이니까요.				헌터 마스터
QUEST_JOBSTEP_20150317_000079	Este morral... ¿Vienes de parte del Maestre Cazador? {nl}Ten. Llévale este libro.	이 주머니는.. 헌터 마스터 대신 왔나 보지?{nl}자. 그녀에게 이 책을 전해 줘.{nl}				레인저 마스터
QUEST_JOBSTEP_20150317_000080	A pesar de que la mujer actuó de forma bastante humilde, tenía bastante miedo cada vez que se acercaba a mi.	그 여자가 그렇게까지 고개를 숙인다는데 나까지 뻣뻣하게 구는 건 사양이야.				레인저 마스터
QUEST_JOBSTEP_20150317_000081	Con este cuero será suficiente. {nl}Llévaselos al Maestre Ballestero antes de que alguien más lo haga.	이 정도 가죽이면 충분할 거예요.{nl}다른 사람이 가져가기 전에 어서 쿼렐슈터 마스터께 다녀 오세요.				헌터 마스터
QUEST_JOBSTEP_20150317_000082	Esta roca me será útil para reparar el muro.{nl}Llevaselo al Maestre Arquero lo más pronto posible.	이 정도 바위라면 분명 성벽을 보수하는데 요긴하게 쓰일 거예요.{nl}어서 아처 마스터에게 가져다 주세요.				헌터 마스터
QUEST_JOBSTEP_20150317_000083	¿Tú eres el que quiere aprender mis habilidades?{nl}Excelente, estaba buscando a alguien que me ayude a encontrar el libro de Lydia Schaffen.{nl}Me ayudaras, ¿verdad?	내 기술을 배우고 싶다는 사람이 자네인가.{nl}마침 리디아 샤펜의 책을 찾아 줄 사람을 찾고 있었는데 잘됐군. 도와 줄거지?				
QUEST_JOBSTEP_20150317_000084	Hay un volumen en la Aldea Minera, pero se perdió cuando atacarón los Vubbes.{nl}Estoy seguro que está en el cuartel de los Vubbes. 	광산 마을에 1권이 있다는데, 부베한테 습격당하면서 사라졌다는군.{nl}분명 부베 전초기지에 있을거야.				쿼렐슈터 마스터
QUEST_JOBSTEP_20150317_000085	Ho-ho sí, así es.{nl}Esto será de ayuda para la gente como tú, quienes sueñan en convertirse en Ballesteros.{nl}Te dare una copia si puedes obtener la colección completa.	오오, 그래. 이거야, 이거.{nl}쿼렐슈터를 꿈꾸는 자네에게도 큰 도움이 될 거야.{nl}책을 다 모으게 된다면 이 아저씨가 사본을 주도록 하지.				쿼렐슈터 마스터
QUEST_JOBSTEP_20150317_000086	Quedan 3 más. {nl}Creo que puedes obtener uno a cambio de plata del Maestre Cazador.	앞으로 세 권 남았네.{nl}그 중의 한 권은 아마 헌터 마스터에게서 돈을 쥐어주면 구할 수 있지 싶은데..{nl}				쿼렐슈터 마스터
QUEST_JOBSTEP_20150317_000087	El problema es que estoy en bancarrota. 	문제는 내가 빈털터리라네.				쿼렐슈터 마스터
QUEST_JOBSTEP_20150317_000088	¿Te refieres al libro de Lydia Schaffen que tengo? {nl}Te lo doy a cambio de 5000 de plata.	제가 가지고 있는 리디야 샤펜님의 책 말씀이십니까.{nl}5,000 실버에 양도해 드리지요.				헌터 마스터
QUEST_JOBSTEP_20150317_000089	Me has escuchado bien, por favor paga el precio.{nl}Sobre los 5000 de plata será suficiente.{nl}	그럼 면목없지만 부탁함세.{nl}아마 5,000 실버 정도면 될 거야.{nl}				쿼렐슈터 마스터
QUEST_JOBSTEP_20150317_000090	5000 de plata... Sí, está bien.{nl}Te daré el libro, tal y como te lo prometí.	5,000 실버.. 네. 맞습니다.{nl}약속대로 책을 넘겨 드리지요.				헌터 마스터
QUEST_JOBSTEP_20150317_000091	Bueno... el Maestre Arquero debe tener el siguiente libro.{nl}Sigue con la reparación del muro, así que ¿no apreciaría que le llevases algunas rocas?{nl}Puedo llevarselas por mi cuenta, pero... ayyyy... mi espalda.	자.. 다음 책은 아처 마스터가 가지고 있을 거야.{nl}녀석은 아직도 성벽 수리에 매달리고 있으니 석재라도 갖다 주면 좋아하지 않을까?{nl}이 아저씨가 직접 갖다 줄 수도 있겠지만.. 아이고!! 허리야..				쿼렐슈터 마스터
QUEST_JOBSTEP_20150317_000092	El Maestre Arquero tiene el siguiente libro.{nl}No es una mala persona, así que te dara el libro si se lo preguntas amablemente.{nl}	다음 책은 아처 마스터가 가지고 있을 거야.{nl}그리 매정한 사람은 아니니 공손하게 부탁하면 책을 내어 줄 지도 몰라.{nl}				쿼렐슈터 마스터
QUEST_JOBSTEP_20150317_000093	He oído que él esta reparando el muro dañado de la ciudad.{nl}Envían rocas desde la Aldea Minera, y él se moverá si le llevas una.	듣기론 그는 클라페다의 무너진 성벽을 수리하는 것을 돕는 중이라더군.{nl}광산 마을에 옮겨둔 바위가 있다고 하니 갖다주면면 그 녀석, 분명 감동할 거야.				쿼렐슈터 마스터
QUEST_JOBSTEP_20150317_000094	¿El Maestre Cazador te dijo que enviaras esto?{nl}Si estás aquí por el libro de Lydia Schaffen, solo tenías que preguntar. Pero gracias de todos modos.	이 바위는 쿼렐슈터 마스터 아저씨가 보낸 건가?{nl}리디아 샤펜의 책이라면 그냥 와서 빌려 가도 되는데. 어쨌든 고마워.				아처 마스터
QUEST_JOBSTEP_20150317_000095	Ahora, el último libro. {nl}Dale este bolso al Maestra Guardabosques y consigue el libro. 	이제 마지막 책이야.{nl}레인저 마스터에게 이 주머니를 가져다주고 책을 받아와 줘.				쿼렐슈터 마스터
QUEST_JOBSTEP_20150317_000096	¿El Maestre Ballestero manda esto?{nl}Gracias. Le daré el libro como prometí.	쿼렐슈터 마스터가 보낸 건가?{nl}뭐, 수고했어. 약속한 책은 넘겨주지.				레인저 마스터
QUEST_JOBSTEP_20150317_000097	Entregale el libro rápido.{nl}No puedo sostenerlo.	어서 책을 가져와줘.{nl}참을 수가 없다고.				쿼렐슈터 마스터
QUEST_JOBSTEP_20150317_000098	¡Genial, es este! {nl}Te enseñare las habilidades de un Ballestero como te prometí.{nl}	좋아, 이거야!{nl}약속대로 자네가 더 강해질 수 있도록 쿼렐슈터의 기술을 가르쳐 주지.{nl}				
QUEST_JOBSTEP_20150317_000099	Esta roca me sera útil para reparar el muro.{nl}Llévaselo al Maestre Arquero lo mas pronto posible.	이 정도 바위라면 분명 성벽을 보수하는데 요긴하게 쓰일 거다.{nl}어서 아처 마스터에게 전해 줘.				쿼렐슈터 마스터
