QUEST_LV_0100_20150317_000035	Deberíamos recuperar los suministros robados.{nl}No podemos autodenominarnos soldados del reino si no hacemos nada al respecto.{nl}	약탈당한 물건은 되찾아와야죠. {nl}그냥 당하고만 있어선 왕국의 군인이라 할 수 없을 겁니다.{nl}				부관 폴리나
QUEST_LV_0100_20150317_000036	Los suministros robados fueron tomados por los Siaulambs en cada Supply Warehouse,{nl}recupera los suministros y llévalos a Volda.	빼앗긴 보급품은 각 보급창고에 있는 샤울렘들이 가지고 있다고 합니다.{nl}그 보급품을 되찾아 볼다에게 가져다주십시오.				부관 폴리나
QUEST_LV_0100_20150317_000037	Me siento harto de tener que soportar esto todo el tiempo. Los refuerzos debieran llegar pronto.{nl}¿Pero qué podemos esperar de este reino tan incompetente?	당하고만 사는 것도 지겹고 분합니다.{nl}빨리 원조가 와야 할 텐데 왕국의 무능함에 뭘 기댈 수 있겠습니까.				부관 폴리나
QUEST_LV_0100_20150317_000038	Ayudante General Volda	부관 볼다				
QUEST_LV_0100_20150317_000039	Muchas gracias, pero debes estar retrasando otros asuntos.{nl}Además no podemos sólo sentarnos aquí y esperar. Planeamos seguir atacando.	다른 일로도 바쁘실 텐데 정말 감사합니다.{nl}당하고만 살 순 없죠. 계속해서 공격을 감행할 생각입니다.				부관 볼다
QUEST_LV_0100_20150317_000040	Guardián Secreto	비밀의 수호자				
QUEST_LV_0100_20150317_000041	La diosa ya previó esto.{nl}Nada puede escapar a su visión.	여신께서 이미 예견하신 것이다.{nl}모든 존재는 예지에서 벗어날 수 없다.				비밀의 수호자
QUEST_LV_0100_20150317_000042	Oficial de Coordinación Niels	연락관 닐스				
QUEST_LV_0100_20150317_000043	Hola.{nl}¿Has visto a un anciano que ha perdido su camino?{nl}Su nombre es Jonas.{nl}	안녕하십니까.{nl}혹시 길을 잃은 듯한 어르신을 본 적이 있습니까?{nl}성함은 요나스님이고요.{nl}				연락관 닐스
QUEST_LV_0100_20150317_000044	¿No lo has visto?{nl}Entonces, ¿Hacia dónde se habría alejado ese anciano tan debil?	보지 못하셨다고요.{nl}정신도 오락가락하신 분이 어딜 가신걸까.				연락관 닐스
QUEST_LV_0100_20150317_000045	Jonas es un descendiente de la familia que ha estado protegiendo este Royal Mausoleum.{nl}Él es una persona muy importante para nuestro equipo de laboratorio, asi que por favor cuida de él.	요나스님은 이 왕릉을 대대로 모시던 가문의 후손이십니다.{nl}저희 연구진에게 있어 중요한 분이니 꼭 부탁하겠습니다.				연락관 닐스
QUEST_LV_0100_20150317_000046	Archivista Jonas	기록관 요나스				
QUEST_LV_0100_20150317_000047	Nuestra familia ha estado esperando por tí durante mucho tiempo.{nl}Es hora de entregarte algo que hemos estado protegiendo durante bastante tiempo.	우리 가문은 자네를 아주 오랫동안 기다려 왔어.{nl}이제 우리 가문이 지켜온 것을 내어 줄 때가 온 게지.				기록관 요나스
QUEST_LV_0100_20150317_000048	Es bueno oír que Jonas ha recuperado su consciencia.{nl}¿Eres tú la persona que emitió la señal de luz, cierto?{nl}	요나스님께서 정신을 차리셨다니 정말 다행입니다. {nl}봉화를 올린 분은 당신이지요? {nl}				연락관 닐스
QUEST_LV_0100_20150317_000049	Ahyla ha venido a conocer a quien quiera que fuese el que encendió la señal.{nl}Encuéntralo en el piso de abajo.	봉화를 보고 아힐라스님이 오셨습니다.{nl}아래쪽으로 가셔서 만나 보시지요.				연락관 닐스
QUEST_LV_0100_20150317_000050	No hemos escuchado ninguna noticia de Kepeck durante mucho tiempo, desde que le enviamos{nl}suministros. No tenemos suficiente gente para formar un equipo de búsqueda, así que por favor ayúdanos a encontrarlo.	케펙님께 지원품을 보냈는데 소식이 끊긴 지 오래입니다.{nl}수색 인력이 부족하니 부디 힘을 빌렸으면 합니다.				연락관 닐스
QUEST_LV_0100_20150317_000051	Historiador Viode	사학자 비어드				
QUEST_LV_0100_20150317_000052	Siempre mantente preparado para los ataques de monstruos.{nl}Especialmente en lugares como este.	언제나 몬스터의 습격에 대비하는 것이 좋네.{nl}특히나 이런 야외에선 말이지.				사학자 비어드
QUEST_LV_0100_20150317_000053	Mercenaria Mirta	용병 미르타				
QUEST_LV_0100_20150317_000054	¿Acaso no te advertí ya?{nl}Sé cuidadoso la próxima vez.	제가 경고했잖습니까?{nl}다음부턴 조심하십시오.				
QUEST_LV_0100_20150317_000055	Historiador Kepeck	사학자 케펙				
QUEST_LV_0100_20150317_000056	Niels debio haberte enviado.{nl}Bueno, dado que estás en un apuro, documentalo tu mismo y llévalo de vuelta a Niels.	보나마나 닐스가 보냈겠지.{nl}뭐, 급하다면 직접 기록해다가 닐스에게 갖다 주던가.				사학자 케펙
QUEST_LV_0100_20150317_000057	Si vas derecho, toma la carretera hacia tu derecha y cruza el puente,{nl}verás los artefactos del Great King Zachariel.{nl}Archívalos y llévalos de vuelta a Niels. Él comprenderá.	오른쪽 길을 따라 다리를 건너가면 자카리엘 대왕의 유물이 있어.{nl}그걸 기록해서 닐스에게 갖다 주면 닐스도 납득하겠지.				사학자 케펙
QUEST_LV_0100_20150317_000058	Así que estás son las notas de Kepeck... la Mercenaria Mirta estaba buscando esto.{nl}Has ayudado a confirmar la seguridad de dos individuos. Gracias por tus esfuerzos.	이건 케펙님의 보고서.. 용병 미르타님도 찾으셨다고요. {nl}두 분의 안전만 확인된다면야. 수고하셨습니다.				연락관 닐스
QUEST_LV_0100_20150317_000059	Ahylas Jonas	아힐라스 요나스				
QUEST_LV_0100_20150317_000060	Ahora toma la unsealing piedra y ve hacia el Broken Pillar Canyon.{nl}El Discipulo de Gustas te enseñará a cómo liberar el sello allí.	이제 그 봉인 해제석을 가지고 부러진 기둥 협곡으로 가십시오.{nl}구스타스의 제자가 그 곳의 봉인을 푸는 방법을 차례대로 알려 줄 것입니다.				
QUEST_LV_0100_20150317_000061	¿Aún no has sido guiado?{nl}Llévaselo al Discipulo de Gustas en el Broken Pillar Canyon.{nl}Está hecha para dejar entrar solamente al elegido.	아직 안내 받지 못하셨나요?{nl}부러진 기둥 협곡에 있는 구스타스의 제자 입니다.{nl}오직 선택받은 이를 들여보내기 위해 만든 것이니까요.				
QUEST_LV_0100_20150317_000062	Discípulo de Gustas	구스타스의 제자				
QUEST_LV_0100_20150317_000063	¿Liberaste el sello de Pagasa Cliff?{nl}Debes comenzar desde aquél sello.	파가사 절벽의 봉인을 푸셨습니까?{nl}이제부터가 시작입니다.				구스타스의 제자
QUEST_LV_0100_20150317_000064	Palabras grabadas en una roca	바위에 새겨진 문구				
QUEST_LV_0100_20150317_000065	No toques ni empujes la roca.	건드리거나 밀지 마시오.				바위에 새겨진 문구
QUEST_LV_0100_20150317_000066	Estaba esperando por tí.{nl}El próximo sello está localizado en el camino del Collapsed Sanctum.	기다리고 있었습니다.{nl}다음 봉인은 무너진 성소로 가는 길에 있어요.				구스타스의 제자
QUEST_LV_0100_20150317_000067	No sabes cuan ansiosos estabamos esperando por este momento.{nl}Realmente queríamos conocerte.	저희가 이 순간을 얼마나 기다려 왔는지 모르실 겁니다.{nl}정말 뵙고싶었어요.				구스타스의 제자
QUEST_LV_0100_20150317_000068	Gust Jonas	구스타스 요나스				
QUEST_LV_0100_20150317_000069	Eres tú.{nl}Eres mucho más gallardo de lo que había imaginado.	자네로군. {nl}상상했던 것보다 아주 늠름하군 그래.				구스타스 요나스
QUEST_LV_0100_20150317_000070	Soldado Alan	병사 알란				
QUEST_LV_0100_20150317_000071	¿Tú eres el nuevo recluta?{nl}He recibido ordenes de patrullaje, pero supongo que puedes hacerme el favor.	신병이지? 신병이구나.{nl}나에게 정찰 임무가 내려왔는데 네가 대신 가야겠다.				병사 알란
QUEST_LV_0100_20150317_000072	Eres un buen novato.{nl}Tengo un recuerdo de algo horrible que sucedió allí una vez, así que no quiero ir.	신병인데 꽤 하는구나.{nl}뭔가 끔찍한 기억이 떠올라서 거긴 가고싶지 않아.				병사 알란
QUEST_LV_0100_20150317_000073	Estoy recordando algo...	뭔가 기억이 날 것도 같은데..				병사 알란
QUEST_LV_0100_20150317_000074	¿Tú sabes que somos despachados aquí para derrotar a Gaigalas, cierto?{nl}Novato. ¿Puedes llevar este reporte al Comandante Wallace?	우린 이 숲에 나타난 가이갈라스를 처치하기 위해 파견된 부대라는건 알지?{nl}신병. 이 보고서를 지휘관 월리스님께 가져다주겠어?				
QUEST_LV_0100_20150317_000075	Comandante Wallace	지휘관 월리스				
QUEST_LV_0100_20150317_000076	¿Por qué has traído este reporte sin Alan?{nl}¿Eres el nuevo recluta o algo así?	알란은 안오고 왜 자네가 정찰 보고서를 들고 오는 건가?{nl}신병인가?				지휘관 월리스
QUEST_LV_0100_20150317_000077	Puedo volver a casa después que Gaigalas sea derrotado.{nl}Bueno, me gustaría volver a casa tan pronto como sea posible.	가이갈라스를 잡아야 집에 돌아갈텐데.{nl}아, 그냥 빨리 집에 가고 싶다.				병사 알란
QUEST_LV_0100_20150317_000078	El Comandante Wallace está en Bird Footprint Junction	월리스님은 새발자국 삼거리에 계셔.				병사 알란
QUEST_LV_0100_20150317_000079	No me importa qué tan bueno seas. Tú eres nuevo aquí.{nl}Esta es una orden. Traeme algo de savia de los Kepa Raiders.	누가 뭐라 해도 자넨 신병이야.{nl}명령이다. 케파레이더의 즙을 가져오게.				지휘관 월리스
QUEST_LV_0100_20150317_000080	Soldados de hoy en día, carecen de agallas.{nl}Espero que seas una buena influencia para ellos.	요즘 녀석들은 배짱이 없어. {nl}자네같은 신병이 좋은 기폭제가 되었으면 좋겠군.				지휘관 월리스
QUEST_LV_0100_20150317_000081	Está claro que nosotros ganaremos esta batalla.{nl}¿Por qué? Porque los Owls están ayudando.	이번 전투는 무조건 우리의 승리일게 분명해.{nl}왜냐고? 부엉이들이 돕겠다고 했거든.				지휘관 월리스
QUEST_LV_0100_20150317_000082	Los Kepa Raiders están cerca de Ianutis Waterfall.{nl}Para derrotar a Gaigalas, seguramente los necesitaremos.	케파레이더는 이아너티스 폭포 근처에 있다.{nl}가이갈라스를 공략하려면 그게 꼭 필요해.				지휘관 월리스
QUEST_LV_0100_20150317_000083	Soldado Weiz	병사 와이즈				
QUEST_LV_0100_20150317_000084	Oye, novato, ¿Estás descansando?{nl}Consigue algo de grasa de Duckys en Lengvas Garden.	신병이 지금 놀고있는 건가?{nl}렝바스 정원의 더키에게서 기름을 구해와.				병사 와이즈
QUEST_LV_0100_20150317_000085	Vamos a atraer a Gaigalas usando Ducky Fat.{nl}Oye novato, no andes holgazaneando, ¿Está bien?	더키 기름으로 가이갈라스를 유인할 거다.{nl}신병, 놀지 마라.				병사 와이즈
QUEST_LV_0100_20150317_000086	Hoy será el último día para Gaigalas.{nl}¿Estás listo, novato?	오늘이 가이갈라스의 마지막 날이 될 거다.{nl}신병, 준비 됬나?				병사 와이즈
QUEST_LV_0100_20150317_000087	A continuación, conseguiremos cuero de Cronewts en Lengvas Garden.{nl}Deprisa, soldado.	다음은 렝바스 정원에 사는 크로뉴트의 가죽이다.{nl}빨리 움직여, 신병.				지휘관 월리스
QUEST_LV_0100_20150317_000088	De seguro ganaremos esta vez.{nl}La diosa está de nuestro lado.	이번엔 반드시 승리할거야.{nl}여신께서 우릴 도우고 계신 게 틀림없으니까.				지휘관 월리스
QUEST_LV_0100_20150317_000089	Eres bastante bueno para ser un novato.{nl}Ahora mismo esto está desorganizado, asi que puedes quedarte con esos ingredientes por{nl}ahora.	신병치곤 훌륭하군.{nl}지금은 어수선하니 그 재료들은 일단 자네가 보관하라.{nl}				지휘관 월리스
QUEST_LV_0100_20150317_000090	Conoce a nuestros soldados mientras hago las preparaciones para la batalla.{nl}Te llamaré antes que nos enfrentemos a Gaigalas.	전투 준비를 하는 동안 자넨 우리 병사들과 인사라도 하는 게 좋겠군.{nl}가이갈라스와 붙기 전에 부르도록 하지.				지휘관 월리스
QUEST_LV_0100_20150317_000091	Cuando quememos la Ducky Fat, Gaigalas aparecerá después de sentir el olor.{nl}Lengvas Garden será un buen lugar para quemarlo.	더키 기름을 태우면 가이갈라스가 그 냄새를 맡고 기어 나올거다.{nl}렝바스 정원이 적당하겠어.				병사 와이즈
QUEST_LV_0100_20150317_000092	Mi corazón late con fuerza.{nl}Siento como si mi alma latiera con el.	가슴이 마구 떨려오는군.{nl}영혼이 마구 고동치는 느낌이야.				병사 와이즈
QUEST_LV_0100_20150317_000093	Escultura de Búho Antiguo	오래된 부엉이 조각상				
QUEST_LV_0100_20150317_000094	No hay nadie en el bosque{nl}. ¿Por qué estás aquí?	아무도 없는 숲에 어쩐 일이신가요?{nl}				오래된 부엉이 조각상
QUEST_LV_0100_20150317_000095	¿Gaigalas?{nl}Derrotarlo sin ninguna ayuda será dificil.	가이갈라스요?{nl}그냥 쓰러뜨리려면 힘들텐데요.				오래된 부엉이 조각상
QUEST_LV_0100_20150317_000096	He visto muchas muertes aquí.{nl}Y no quiero ver más sacrificios.	여기서 너무나도 많은 죽음을 보았어요.{nl}더 이상의 희생은 보고싶지 않아요.				오래된 부엉이 조각상
QUEST_LV_0100_20150317_000097	Necesito Savia de Cazador de Kepa y Cuero de Cronewt.	이제 케파레이더의 즙과 크로뉴트의 가죽이 필요해요.{nl}				오래된 부엉이 조각상
QUEST_LV_0100_20150317_000098	¿Por qué tienes eso?{nl}Dámelo y haré una Memory Fragment.	왜 그걸 가지고 계신거죠?{nl}일단 제게 주세요. 기억의 파편을 만들게요.				오래된 부엉이 조각상
QUEST_LV_0100_20150317_000099	Con este Memory Fragment, reviviré las memorias de nuestros camaradas dormidos.	이제 이 기억의 파편으로 잠든 동료들의 기억을 되살릴 거에요.				오래된 부엉이 조각상
QUEST_LV_0100_20150317_000100	Será dificil derrotarlo sin el Memory Fragment.{nl}Por favor tráeme Infro Holder Horns.	기억의 파편 없이는 쓰러뜨리기 힘들어요.{nl}인프로홀더의 뿔을 가져오세요.				오래된 부엉이 조각상
QUEST_LV_0100_20150317_000101	¿Cómo has conseguido todos esos ingredientes?	그런데 어째서 그 재료들을 가지고 있죠?				오래된 부엉이 조각상
QUEST_LV_0100_20150317_000102	Son personas que han abandonado este mundo. {nl}Están repitiendo lo que ocurrió en aquel entonces debido a su ira hacia Gaigalas.	그들은 이미 이 세상에 없는 사람들이에요.{nl}가이갈라스에 대한 원한으로 그 때의 일을 계속 반복하고 있군요.{nl}				
QUEST_LV_0100_20150317_000103	Pueden ser apaciguados si derrotamos a Gaigalas.{nl}Por favor, visita el Búho Inquietante.	가이갈라스를 처치하면 그들을 달랠 수 있어요.{nl}걱정하는 부엉이에게 가세요.				
QUEST_LV_0100_20150317_000104	Escultura del Búho inquietante	걱정하는 부엉이 조각상				
QUEST_LV_0100_20150317_000105	Por favor, ayúdame a despertar a mis camaradas dormidos y a completar la magia de aquel día.{nl}Con el Fragmento de Memoria.	잠들어 있는 동료들을 깨워 그 날의 마법을 완성시킬 수 있도록 도와주세요.{nl}기억의 파편으로요.				걱정하는 부엉이 조각상
QUEST_LV_0100_20150317_000106	Pueden llegar a ser saciados.{nl}Yo estaré aquí mientras recuerdo a mis camaradas.	동료들도 만족할 거예요.{nl}저는 동료들을 기억하며 이곳에 계속 서 있겠지요.				걱정하는 부엉이 조각상
QUEST_LV_0100_20150317_000107	Encontrarás a Gaigalas cuando vayas a Ishimtini Access Way.{nl}Por favor, venga a los soldados caídos.	이제 이쉼티니 진입로로 가시면 가이갈라스를 찾을 수 있어요.{nl}병사들의 원한을 반드시 풀어주세요.				걱정하는 부엉이 조각상
QUEST_LV_0100_20150317_000108	Estaba en un lugar aislado, por lo que no me quedé dormido.{nl}Sin embargo, observar todo aquello resultaba doloroso.	저는 외진 곳에 있었기 때문에 잠들지 않았어요.{nl}하지만 그걸 전부 지켜 보는 건 너무 괴로웠어요.				걱정하는 부엉이 조각상
QUEST_LV_0100_20150317_000109	Mis camaradas fueron atacados mientras intentaban ayudar a los soldados.	제 동료들은 병사들을 도와주려던 찰나 당하고 말았어요.{nl}만약 그 때 동료들을 지켰다면, 가이갈라스를 약화시킬 마법이 완성되었겠죠.				걱정하는 부엉이 조각상
QUEST_LV_0100_20150317_000110	(Jonas recuperó el conocimiento tras beber la medicina.)	약을 빼앗아 벌컥벌컥 마시는 요나스의 몸에 뭔가 반응이 있는 것 같다.				
QUEST_LV_0100_20150317_000111	Arqueólogo Dezic	고고학자 데지크				
QUEST_LV_0100_20150317_000112	Estoy buscando a mi asistente, su nombre es Airine.{nl}¿Puedes derrotar a los monstruos cercanos para que pueda encontrarla?	아이리네라고, 사라진 조수를 찾고 있소. {nl}내가 그녀를 찾으러 갈 수 있도록 주변의 몬스터를 없애 줄 수 있겠소?				고고학자 데지크
QUEST_LV_0100_20150317_000113	Le dije que no se emocionase aunque encontrase algo.{nl}Y aún así, lo volvió a hacer.	뭘 발견해도 흥분하지 말라고 단단히 일러 두었건만.{nl}또 저질렀군.				고고학자 데지크
QUEST_LV_0100_20150317_000114	Gracias.{nl}Iré a buscar a Airine.	고맙소.{nl}난 빨리 아이리네를 찾으러 먼저 가보겠소.				고고학자 데지크
QUEST_LV_0100_20150317_000115	Técnico Heinen	기술자 하이넨				
QUEST_LV_0100_20150317_000116	}Este teleférico solo puede ser conducido por aquellos que dispongan de un permiso.{nl}Me temo que tengo que pedirle que regrese a Vienesa Highlands.	이 케이블카는 허가를 받아야 이용할 수 있어.{nl}미안하지만 비에니사 고원 쪽으로 돌아가게.{nl}				
QUEST_LV_0100_20150317_000117	Sin embargo, si derrotas a esos molestos monstruos de los alrededores, me lo pensaré.	하지만 주변의 성가신 몬스터를 없애 준다면 생각해 보지.				
QUEST_LV_0100_20150317_000118	}Es mejor usar el teleférico que acabar herido pasando a través de los monstruos, ¿no? {nl}Siempre y cuando puedas conducirlo, por supuesto.	위험한 몬스터들을 해치고 지나가느니 케이블카를 이용하는 게 더 나을거야.{nl}물론 케이블카를 탈 수 있을 때의 얘기지만.				
QUEST_LV_0100_20150317_000119	Mucho mejor de lo que esperaba.{nl}Quiero ofrecerte un trato.	생각보다 괜찮은 실력이야.{nl}거래를 제안하고 싶군.				
QUEST_LV_0100_20150317_000120	Te permitiré seguir usando el teleférico si destruyes ese extraño sello en Nutoles Cliff.{nl}Por su causa los monstruos parecen estar aumentando sus números.	누오토리 절벽의 이상한 결계를 부숴준다면 케이블카를 계속 이용하게 해 주지.{nl}그 결계때문에 몬스터가 자꾸 늘어나거든.				
